4388,"Dan Neumann just announced the launch of Organic's first consumer-facing iPad app, Broadfeed at #SXSW 
check it out!!",1,['sxsw'],[],True,"['dan', 'neumann', 'announced', 'launch', 'organics', 'first', 'consumerfacing', 'ipad', 'app', 'broadfeed', 'check']"
4389,You're gonna want these iPhone apps if you're heading to #SXSW today. 10 hot ones. Download away! {link},1,['sxsw'],[],False,"['youre', 'gonna', 'want', 'iphone', 'apps', 'youre', 'heading', 'today', 'hot', 'one', 'download', 'away', 'link']"
4390,"MyPOV: Winner: popup Apple Store, Chevy Cruze  Losers: Investors propping up frothy startups w/ no enterprise strategy. #sxsw",1,['sxsw'],[],False,"['mypov', 'winner', 'popup', 'apple', 'store', 'chevy', 'cruze', 'loser', 'investor', 'propping', 'frothy', 'startup', 'w', 'enterprise', 'strategy']"
4391,Who's #winning #SXSW the day before it even begins? Apple - {link} /@mention,0,"['winning', 'sxsw']",[],False,"['whos', 'day', 'even', 'begin', 'apple', 'link']"
4392,I keep winning shit! Thanks @mention for the killer iPad case. #sxsw,1,['sxsw'],[],False,"['keep', 'winning', 'shit', 'thanks', 'killer', 'ipad', 'case']"
4393,That's funny. Think I see you everywhere RT @mention Look for me at sxsw. I'm the bearded guy in plaid on an iPhone.  #sxsw  #nfusion,0,"['sxsw', 'n', 'fusion']",[],False,"['thats', 'funny', 'think', 'see', 'everywhere']"
4394,"There is no bigger gathering of web-browsing, app-downloading, iPhone-toting geeks ...  #pepsi #sxsw #at038t {link}",0,"['pepsi', 'sxsw', 'at038t']",[],True,"['bigger', 'gathering', 'webbrowsing', 'appdownloading', 'iphonetoting', 'geek', 'link']"
4395,@mention No iPhone? No worries. Drop into one of our venues and talk to a concierge. We'll take care of you! #SXSW #SXSWi,0,"['sxsw', 'sxswi']",[],False,"['iphone', 'worry', 'drop', 'one', 'venue', 'talk', 'concierge', 'well', 'take', 'care']"
4396,@mention no need there is an apple popup store walking distance from #sxsw now!,0,['sxsw'],[],False,"['need', 'apple', 'popup', 'store', 'walking', 'distance']"
4397,@mention No worries man! Just glad I got to run into ya in the iPad line. #sxsw,0,['sxsw'],[],False,"['worry', 'man', 'glad', 'got', 'run', 'ya', 'ipad', 'line']"
4398,"@mention no, apple set up shop downtown for #sxsw",0,['sxsw'],[],False,"['apple', 'set', 'shop', 'downtown']"
4399,"@mention No, no, no .. I wouldn't buy an iPad 2. I'd wait for the iPad 3 with teleporting capabilities. #sxsw",-1,['sxsw'],[],True,"['wouldnt', 'buy', 'ipad', 'id', 'wait', 'ipad', 'teleporting', 'capability']"
4400,This technology couldn't happen on an iPhone' - Nokia #pushsnowboarding #sxsw,-1,"['push', 'snowboarding', 'sxsw']",[],False,"['technology', 'couldnt', 'happen', 'iphone', 'nokia']"
4401,RT: It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},0,['sxsw'],[],False,[]
4402,There at not even words for how much the wireless at #SXSW sucks.  Thank goodness for my iPhone.,1,['sxsw'],[],False,"['even', 'word', 'much', 'wireless', 'suck', 'thank', 'goodness', 'iphone']"
4403,@mention not launching any products at #SXSW but they are doing plenty else. Join them for #H4ckers &amp; 80s dancing.{link},0,"['sxsw', 'h4ckers']",[],False,"['launching', 'product', 'plenty', 'else', 'join', 'dancing', 'link']"
4404,Last but not least you can also get a copy of Stupid Game Plus for your iPhone {link} also for a special #sxsw price!,0,['sxsw'],[],False,"['last', 'least', 'also', 'get', 'copy', 'stupid', 'game', 'plus', 'iphone', 'link', 'also', 'special', 'price']"
4405,"@mention not my choice, believe me! Wore out three Apple 'Genius's' in the process. All better now and on the ground at #sxsw",0,['sxsw'],[],False,"['choice', 'believe', 'wore', 'three', 'apple', 'geniuss', 'process', 'better', 'ground']"
4406,@mention Not only at Cedar Street Courtyard but also at Apple Store #SXSW {link} from a small fan :-),0,['sxsw'],[':-)'],False,"['cedar', 'street', 'courtyard', 'also', 'apple', 'store', 'link', 'small', 'fan']"
4407,Wow. I'm not spending a minute more at #SXSW in line than I have to. RT @mention Apple Popup Store at #SXSW {link},0,"['sxsw', 'sxsw']",[],False,"['wow', 'im', 'spending', 'minute', 'line']"
4408,"@mention Not sure why you @mention me 4this. I don't have an iPhone or recommend apps. #SXSW Oh, &amp; you don't follow me, either? WTH..?",0,['sxsw'],[],True,"['sure', 'dont', 'iphone', 'recommend', 'apps', 'oh', 'dont', 'follow', 'either', 'wth']"
4409,Probably not the right time but surely on the way RT VentureBeat: Can @mention get social in Texas? {link} #sxsw #google #tech,0,"['sxsw', 'google', 'tech']",[],False,"['probably', 'right', 'time', 'surely', 'way']"
4410,@mention Not to shill for the iPad but don't underestimate its appeal. {link} #newsapps #sxsw,1,"['news', 'app', 'sxsw']",[],False,"['shill', 'ipad', 'dont', 'underestimate', 'appeal', 'link']"
4411,"#SXSW keynote Marissa Mayers: 12 billion miles driven w/ Google maps navigation / yr, route around traffic saving users 2 yrs total. Wow.",1,['sxsw'],[],False,"['keynote', 'marissa', 'mayer', 'billion', 'mile', 'driven', 'w', 'google', 'map', 'navigation', 'yr', 'route', 'around', 'traffic', 'saving', 'user', 'yr', 'total', 'wow']"
4412,"Hmmm... another one? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",0,['sxsw'],[],True,"['hmmm', 'another', 'one']"
4413,iPad 2. Another reason I'd love to be @mention #sxsw,1,['sxsw'],[],False,"['ipad', 'another', 'reason', 'id', 'love']"
4414,There is nothing quite like #SXSW to make you want an iPad. Desperately. Am almost drooling on the guy's next to me.,1,['sxsw'],[],False,"['nothing', 'quite', 'like', 'make', 'want', 'ipad', 'desperately', 'almost', 'drooling', 'guys', 'next']"
4415,There is nothing sillier than watching people record video with an ipad. #SXSW,-1,['sxsw'],[],False,"['nothing', 'sillier', 'watching', 'people', 'record', 'video', 'ipad']"
4416,Google Announces Check-ins: SXSW Location-Based Geo-Fencing Applications - {link} #ireport #WSsxsw #sxsw #SCRM #SM #marketing,0,"['report', 'wssxsw', 'sxsw', 'scrm', 'sm', 'marketing']",[],False,"['google', 'announces', 'checkin', 'sxsw', 'locationbased', 'geofencing', 'application', 'link']"
4417,Agreed     Novelty of #iPad news #apps fades fast among digital delegates     {link}  #media #SXSW (via @mention,-1,"['ipad', 'apps', 'media', 'sxsw']",[],False,"['agreed', 'novelty', 'news', 'fade', 'fast', 'among', 'digital', 'delegate', 'link', 'via']"
4418,Did you know each year the SXSW conference showcases tons of new music? Download it for free: {link} #sxsw #free #music #fb,0,"['sxsw', 'free', 'music', 'fb']",[],False,"['know', 'year', 'sxsw', 'conference', 'showcase', 'ton', 'new', 'music', 'download', 'free', 'link']"
4419,"I don't know how I ended up here, but the Google party is going off!!! Robot ninja wars!!! #sxsw",1,['sxsw'],[],True,"['dont', 'know', 'ended', 'google', 'party', 'going', 'robot', 'ninja', 'war']"
4420,"&quot;I know I'm right, I own an Apple&quot; #sxsw",1,['sxsw'],[],False,"['know', 'im', 'right', 'apple']"
4421,Thinking now that I shoulda gone to SXSW this year ...first year of the iPad.. Could be some interesting sessions. #sxsw,1,['sxsw'],[],True,"['thinking', 'shoulda', 'gone', 'sxsw', 'year', 'first', 'year', 'ipad', 'could', 'interesting', 'session']"
4422,I wanna know too RT @mention One of our producers is going to #SXSW. What (hopefully free) #iPhone apps should she DL?,1,"['sxsw', 'iphone']",[],False,"['wanna', 'know']"
4423,"I don't know what time it is! iPhone, blackberry, camera, hotel clock, TV all say different times. Austin, Texas #SXSW -- what time is it?",0,['sxsw'],[],False,"['dont', 'know', 'time', 'iphone', 'blackberry', 'camera', 'hotel', 'clock', 'tv', 'say', 'different', 'time', 'austin', 'texas', 'time']"
4424,"Anybody know whether I can nab white, 3G, 64GB #iPad2 at #Austin #SXSW #Apple #PopUpStore?",1,"['ipad', '2', 'austin', 'sxsw', 'apple', 'popup', 'store']",[],False,"['anybody', 'know', 'whether', 'nab', 'white', 'g', 'gb']"
4425,I don't know why you would do original content ONLY for anything in today's world.(And the iPad 2 is better.)  Barry Diller #SXSW,1,['sxsw'],[],False,"['dont', 'know', 'would', 'original', 'content', 'anything', 'todays', 'world', 'ipad', 'better', 'barry', 'diller']"
4426,Queue up now... #Apple set to open popup shop in core of #SXSW action for #iPad2 {link},0,"['apple', 'sxsw', 'ipad2']",[],True,"['queue', 'set', 'open', 'popup', 'shop', 'core', 'action', 'link']"
4427,Apple opens &quot;Pop-up&quot; store for #SXSW RT @mention Smart. Very well played Fruit Co. {link} /via @mention,1,['sxsw'],[';P'],False,"['apple', 'open', 'quotup', 'store']"
4428,Apple opens #popup shop at #SXSW. {link} via @mention #in  #brand #values #design #innovation,0,"['pop', 'sxsw', 'br', 'values', 'design', 'innovation']",[],False,"['apple', 'open', 'shop', 'link', 'via']"
4429,"Apple opens #sxsw pop-up store in Austin, TX - {link}",0,['sxsw'],[],False,"['apple', 'open', 'popup', 'store', 'austin', 'tx', 'link']"
4430,Apple opens iPad 2 pop-up store in Austin for #SXSW; could the strategy work for bookselling? {link},0,['sxsw'],[],False,"['apple', 'open', 'ipad', 'popup', 'store', 'austin', 'could', 'strategy', 'work', 'bookselling', 'link']"
4431,Mayer opens it up to questions. Brave girl. More &quot;Google should...&quot; than actual ?s. At least she's accessible. #sxsw,0,['sxsw'],[],True,"['mayer', 'open', 'question', 'brave', 'girl', 'google', 'actual', 'least', 'shes', 'accessible']"
4432,Seeing tons of iPad2s around. Guess it just took that long to get through the #SXSW apple store line (@mention,1,['sxsw'],[],False,"['seeing', 'ton', 'ipad', 'around', 'guess', 'took', 'long', 'get', 'apple', 'store', 'line']"
4433,Apple Opens Pop Up Store at SXSW {link} via @mention #apple #iPad2 #technology #iTunes #SXSW,0,"['apple', 'ipad2', 'technology', 'itunes', 'sxsw']",[],False,"['apple', 'open', 'pop', 'store', 'sxsw', 'link', 'via']"
4434,"#SXSW plans shaping up... Wed: playing at @mention then #MEGABLAAG fo sho
Twitter for iPhone  ۢ 3/10/11 3:39 PM",0,"['sxsw', 'megablaag']",[],True,"['plan', 'shaping', 'wed', 'playing', 'fo', 'shotwitter', 'iphone', 'pm']"
4435,Apple opens temporary store for #SXSW to sell iPad 2. {link} #TNW,1,"['sxsw', 'tnw']",[],False,"['apple', 'open', 'temporary', 'store', 'sell', 'ipad', 'link']"
4436,"Apple plans to Keep Austin Wired, opening a pop-up Apple store just for #SXSW {link}",0,['sxsw'],[],False,"['apple', 'plan', 'keep', 'austin', 'wired', 'opening', 'popup', 'apple', 'store', 'link']"
4437,"#SXSW Plans: Google party, blackberry party and then IE 8 party. Good times.",1,['sxsw'],[],False,"['plan', 'google', 'party', 'blackberry', 'party', 'ie', 'party', 'good', 'time']"
4438,"#SXSW sponsored by Apple, plaid, and boys I'm attracted to.",1,['sxsw'],[],False,"['sponsored', 'apple', 'plaid', 'boy', 'im', 'attracted']"
4439,"&quot;Transparency, choice and control are what define Google products.&quot; -Mayer. Thereby defining the Google brand with the same values #SXSW",1,['sxsw'],[],False,"['transparency', 'choice', 'control', 'define', 'google', 'product', 'mayer', 'thereby', 'defining', 'google', 'brand', 'value']"
4440,In the Consumerist's &quot;Worst Company in America 2011&quot; tournament bracket - apple is pitted against microsoft in the first round #sxsw,-1,['sxsw'],[],False,"['consumerists', 'worst', 'company', 'america', 'tournament', 'bracket', 'apple', 'pitted', 'microsoft', 'first', 'round']"
4441,Check event #sxsw via Google Maps. Lot of buzz overthere..,0,['sxsw'],[],True,"['check', 'event', 'via', 'google', 'map', 'lot', 'buzz', 'overthere']"
4442,Really want a braille @mention shirt. I've seen a few people at #SXSW wear them. Maybe I'll ask the guys at the booth next door.,0,['sxsw'],[],False,"['really', 'want', 'braille', 'shirt', 'ive', 'seen', 'people', 'wear', 'maybe', 'ill', 'ask', 'guy', 'booth', 'next', 'door']"
4443,The current Google Doodle is in tribute to Will Eisner whose birthday is March 6.  My #sxsw hashtag (#sxswEisner) is also a tribute to him!,0,"['sxsw', 'sxsweisner']",[],False,"['current', 'google', 'doodle', 'tribute', 'eisner', 'whose', 'birthday', 'march', 'hashtag', 'also', 'tribute']"
4444,I just lent Marc Ecko my Apple remote! #beprepared #SXSW #fb,0,"['prepared', 'sxsw', 'fb']",[],False,"['lent', 'marc', 'ecko', 'apple', 'remote']"
4445,Ten percent of the crowd at &quot;Designing iPad Interfaces&quot; already have the ipad2. #SXSW,0,['sxsw'],[';D'],False,"['ten', 'percent', 'crowd', 'quotesigning', 'ipad', 'interface', 'already', 'ipad']"
4446,"#SXSW: Mint Talks Mobile App Development Challenges, Teases New iPad App {link}",0,['sxsw'],[],False,"['mint', 'talk', 'mobile', 'app', 'development', 'challenge', 'tease', 'new', 'ipad', 'app', 'link']"
4447,Enchantment: get a trustworthiness of #zappos likeability of #virgin and a product of #apple @mention #sxsw,1,"['zappos', 'virgin', 'apple', 'sxsw']",[],False,"['enchantment', 'get', 'trustworthiness', 'likeability', 'product']"
4448,"Ok, I'm interested. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",1,['sxsw'],[],False,"['ok', 'im', 'interested']"
4449,iPad 2 contest in full-swing!!  Great seeing so many of you on actsofsharing.com.  Still plenty of time to join the fun! #SXSW,1,['sxsw'],[],True,"['ipad', 'contest', 'fullswing', 'great', 'seeing', 'many', 'actsofsharingcom', 'still', 'plenty', 'time', 'join', 'fun']"
4450,iPad 2 Contest- Join actsofsharing.com and start getting your friends connected. User with most friends in their city by end of #SXSW wins!,0,['sxsw'],[],False,"['ipad', 'contest', 'join', 'actsofsharingcom', 'start', 'getting', 'friend', 'connected', 'user', 'friend', 'city', 'end', 'win']"
4451,I fully anticipate that every geek-douche will be toting an iPad 2 at #SXSW. These people are also why it's not worth going.,-1,['sxsw'],[],False,"['fully', 'anticipate', 'every', 'geekdouche', 'toting', 'ipad', 'people', 'also', 'worth', 'going']"
4452,I am inventing a &quot;dislike&quot; button for #iPad 2 lines. {link} #SXSW,-1,"['ipad', 'sxsw']",[],False,"['inventing', 'quotislike', 'button', 'line', 'link']"
4453,Google continues to innovate.  I don't think we can fathom what the future will be like.  #SxSW,1,['sxsw'],[],False,"['google', 'continues', 'innovate', 'dont', 'think', 'fathom', 'future', 'like']"
4454,"&quot;@mention  #SXSW-Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention",0,['sxsw'],[],False,"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'via']"
4455,Tx RT @mention {link}  RT   @mention Google will launch major new social network called Circles. #SXSW  ,0,['sxsw'],[],False,['tx']
4456,":) RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",1,"['911tweets', 'sxsw']",[':)'],False,[]
4457,"Amen. @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",0,"['911tweets', 'sxsw']",[],False,"['amen', 'google', 'tweet', 'new', 'think', 'speak', 'mark', 'belinsky', 'panel']"
4458,Using @mention &quot;Pulse&quot; tools to see how the Verizon iPhone daylight saving glitch impacted #sxsw chatter.,0,['sxsw'],[';P'],False,"['using', 'quotulse', 'tool', 'see', 'verizon', 'iphone', 'daylight', 'saving', 'glitch', 'impacted', 'chatter']"
4459,"#sxsw @mention #1443 schwag giveaway screen cleaner and 2g flash drive, apple tv iPod shuffle raffle eod f 3/18 {link}",0,"['sxsw', '1443']",[],False,"['schwag', 'giveaway', 'screen', 'cleaner', 'g', 'flash', 'drive', 'apple', 'tv', 'ipod', 'shuffle', 'raffle', 'eod', 'f', 'link']"
4460,"#sxsw @mention #devops: @mention (umm. Meant, go Google &quot;why complex systems fail&quot;, written by doctor. reads like IT guy. :)",0,"['sxsw', 'devops']",[':)'],False,"['umm', 'meant', 'go', 'google', 'complex', 'system', 'fail', 'written', 'doctor', 'read', 'like', 'guy']"
4461,"#sxsw @mention #devops: @mention &quot;Our providers: Cloudkick (monitor), PagerDuty (paging), DNSMadeEasy, Postmark, EC2, Azure, Google",0,"['sxsw', 'devops']",[';O'],False,"['quotur', 'provider', 'cloudkick', 'monitor', 'pagerduty', 'paging', 'dnsmadeeasy', 'postmark', 'ec', 'azure', 'google']"
4462,Being @mention #SXSW is making it impossible not 2 succumb 2 upgrading my #iPad. It's a year old &amp; I feel like I'm walking around w a bag phone...,1,"['sxsw', 'ipad']",[],True,"['making', 'impossible', 'succumb', 'upgrading', 'year', 'old', 'feel', 'like', 'im', 'walking', 'around', 'w', 'bag', 'phone']"
