,hashtags,text,emotion
1325,['sxsw'],"['homeless', 'guy', 'outside', 'popup', 'apple', 'store', 'holding', 'sign', 'saving', 'ipad', 'ask', 'photo']",1.0
1326,['sxsw'],"['opening', 'popup', 'store', 'austin', 'geekfest', 'apple', 'thousand']",1.0
1327,['sxsw'],"['save', 'set', 'open', 'popup', 'store', 'despite', 'two', 'austin', 'texas', 'location']",1.0
1328,['sxsw'],"['school', 'marketing', 'expert', 'thousand', 'town', 'demonstrate', 'social']",1.0
1329,"['sxsw', 'mobile', 'apps', 'sxsw', 'access', 'sxsw']","['even', 'begin', 'win', 'past', 'week', 'theres', 'major', 'dilemma']",1.0
1330,"['sxsw', 'sxsw11']","['lunch', 'view', 'html', 'dev', 'trench', 'android', 'painful', 'io', 'sleek']",-1.0
1331,['sxsw'],"['open', 'graph', 'repair', 'damage', 'google', 'title', 'tag']",-1.0
1332,['sxsw'],"['party', 'dj', 'jo', 'playing', 'red', 'bull', 'bpm', 'ipad']",1.0
1333,"['check', 'ins', 'pnid', 'sxsw']","['wow', 'much', 'hirer', 'expected', 'google', 'map', 'use', 'mobile']",1.0
1334,"['ipad2', 'apple', 'sxsw']","['last', 'month', 'wa', 'discovr', 'ipad', 'time', 'discovr', 'iphone', 'climbing', 'app', 'store', 'chart']",1.0
1335,"['ipad', 'sxsw']","['awwww', 'yeah', 'congrats', 'winning', 'last', 'case', 'boyfriend', 'aw']",1.0
1336,['sxsw'],"['ha', 'feel', 'like', 'person', 'nonmac', 'ipad']",-1.0
1337,['sxsw'],"['ipad', 'hand', 'thanks', 'popup', 'apple', 'store', 'first', 'impression', 'may', 'lemon', 'backlight', 'ha', 'bleed', 'thru', 'bottom']",-1.0
1338,['sxsw'],"['enchanting', 'offer', 'likeability', 'virgin', 'air', 'trustworthiness', 'zappos', 'great', 'product', 'apple']",1.0
1339,"['marissa', 'google', 'sxsw']","['enchanting', 'offer', 'likeability', 'virgin', 'airline', 'trustworthiness', 'zappos', 'great', 'product', 'apple']",1.0
1340,['sxsw'],"['hard', 'time', 'tweeting', 'using', 'iphone', 'using', 'ipad', 'much', 'better']",1.0
1341,"['sxsw', 'iphone']","['ha', 'interesting', 'presentation', 'ipad', 'ha', 'helped', 'disability', 'insightful']",1.0
1342,['sxsw'],"['bing', 'icanhas', 'fire', 'still', 'going', 'keep', 'searching', 'google', 'though']",1.0
1343,['sxsw'],"['ha', 'google', 'analytics', 'visit', 'ipad', 'iphone', 'ranked', 'top', 'way', 'people', 'access']",1.0
1344,"['save', 'brands', 'sxsw']","['trend', 'tomlinson', 'seeing', 'age', 'ipad', 'owner', 'higher', 'expected', 'say', 'demo']",1.0
1345,['sxsw'],"['must', 'app', 'ipad', 'going']",1.0
1346,['sxsw'],"['yall', 'seen', 'temp', 'apple', 'store', 'going', 'downtown', 'would', 'yall', 'stream', 'instead']",1.0
1347,"['sxsw', 'sheeple']","['wow', 'popup', 'store', 'downtown', 'real', 'lets']",1.0
1348,"['see', 'creepy', 'sxsw']","['free', 'store', 'track', 'featured', 'artist', 'grab', 'gone', 'thanks']",1.0
1349,['sxsw'],"['checked', 'apple', 'store', 'line', 'way', 'man', 'line', 'long']",1.0
1350,['sxsw'],"['amazing', 'amount', 'app', 'update', 'ipad', 'today', 'kick']",1.0
1351,"['apple', 'sxsw']","['beware', 'android', 'app', 'schedule', 'completely', 'innacurate', 'walked', 'hyatt', 'reason']",-1.0
1352,"['lonely', 'austin', 'sxsw']","['back', 'big', 'apple', 'need', 'wean', 'new', 'foursquare', 'addiction', 'thanks', 'people', 'really', 'care', 'nah']",1.0
1353,['sxsw'],"['data', 'new', 'oil', 'company', 'like', 'google', 'facebook', 'monopoly', 'term', 'service', 'wary']",-1.0
1354,"['sxsw', 'uxdes']","['nick', 'time', 'get', 'app']",1.0
1355,['sxsw'],"['nice', 'im', 'heading', 'barton', 'creek', 'get', 'mackbook', 'pro', 'waiting', 'outside', 'apple', 'store']",1.0
1356,['sxsw'],"['hear', 'marissa', 'mayer', 'google', 'speak', 'row', 'back', 'cool']",1.0
1357,['sxsw'],"['heard', 'app', 'bizzy', 'theyve', 'challenged', 'tdg', 'check', 'read']",1.0
1358,"['sxsw', 'google', 'circles']","['heard', 'apples', 'going', 'open', 'special', 'store', 'theyre', 'expecting', 'lot', 'customer']",1.0
1359,"['sxsw', 'austin']","['kara', 'swisher', 'apple', 'stylish', 'fascist', 'company', 'america']",-1.0
1360,"['sxsw', 'sxswi']","['hey', 'eric', 'wa', 'popup', 'apple', 'store', 'nice', 'long', 'line', 'techsavvy', 'folk', 'ready', 'spend', 'hardearned']",1.0
1361,['sxsw'],"['hey', 'mark', 'sleep', 'bring', 'home', 'shiny', 'new', 'ipad', 'would', 'ya']",1.0
1362,['sxsw'],"['hey', 'taariq', 'howdy', 'texas', 'fav', 'app', 'far', 'official', 'one', 'androidor', 'get', 'iphone']",1.0
1363,"['sxsw', 'apple']","['hey', 'yall', 'anyway', 'get', 'text', 'update', 'cool', 'pocket', 'google', 'machine', 'phone']",1.0
1364,"['sxsw', 'hpsxsw']","['whats', 'behind', 's', 'race']",1.0
1365,"['sxsw', 'iphone', 'apps']","['genius', 'behind', 'google', 'circle', 'real', 'life', 'social', 'graph', 'network', 'v', 'view', 'document', 'paul', 'adam']",1.0
1366,"['vmware', 'sxsw']","['fashion', 'essential', 'ipad', 'plus', 'mobile', 'phone', 'chronicling', 'witty', 'tweet', 'unlocking', 'mayor', 'badge', 'taking', 'photo', 'hootsuite', 'owl']",1.0
1367,"['social', 'viewing', 'sxsw']","['threw', 'together', 'keep', 'ipad', 'attempt', 'keep', 'hour', 'stuff', 'weekend']",1.0
1368,"['sxsw', 'mxm']","['apples', 'white', 'earbuds', 'good', 'symbol', 'need', 'social', 'proof', 'ipod', 'launched', 'knew', 'new', 'toy']",1.0
1369,['sxsw'],"['well', 'cashmore', 'gave', 'new', 'ipad', 'crushing', 'nonendorsement']",-1.0
1370,['sxsw'],"['apps', 'keep', 'grooving']",1.0
1371,"['sxsw', 'itunes']","['rip', 'iphone', 'june', 'survived', 'severe', 'drop', 'could', 'evade', 'drowning']",-1.0
1372,"['sxsw', 'free', 'music']","['iphone', 'droid', 'apps', 'le', 'downloads', 'total']",-1.0
1373,['sxsw'],"['selfrespecting', 'apple', 'fanboy', 'attend', 'interactive', 'event', 'year', 'without']",1.0
1374,"['sxsw', 'first', 'world', 'problems']","['learning', 'get', 'personalized', 'recommendation', 'using', 'google', 'hotpot']",1.0
1375,['sxsw'],"['wa', 'fri', 'dinner', 'enjoying', 'twitter', 'abuzz', 'possible', 'news', 'google', 'circle', 'launch', 'may', 'happen']",1.0
1376,"['sxsw', 'music', 'rewards']","['new', 'whrrl', 'app', 'live', 'iphone', 'app', 'store', 'android', 'marketplace', 'get', 'hot', 'time']",1.0
1377,['sxsw'],"['new', 'whrrl', 'app', 'live', 'iphone', 'app', 'store', 'android', 'marketplace', 'get', 'hot', 'time', 'via']",1.0
1378,['sxsw'],"['bought', 'juice', 'pack', 'iphone', 'solely', 'cool', 'kid']",1.0
1379,['sxsw'],"['bought', 'downtown', 'austin', 'apple', 'store', 'min', 'wait', 'line', 'get', 'salesperson', 'darryl', 'wa', 'excellent']",1.0
1380,['sxsw'],"['bought', 'ipad', 'impulse', 'must', 'something', 'water']",1.0
1381,['sxsw'],"['bought', 'ipad', 'minute', 'apple', 'store', 'sxsw', 'w', 'others']",1.0
1382,"['sxsw', 'fb']","['great', 'night', 'interactive', 'party', 'congress', 'ave', 'amazing', 'apple', 'store']",1.0
1383,['sxsw'],"['bought', 'one', 'last', 'ipads', 'apple', 'store', 'downtown', 'austin', 'sold', 'wa', 'done', 'purchasing']",1.0
1384,"['sxsw', 'tmsxsw']","['bought', 'last', 'ipad', 'g', 'mb', 'apple', 'popup', 'store']",1.0
1385,"['texting', 'sxsw']","['passed', 'huge', 'queue', 'ipad', 'design', 'boomer', 'way', 'mobile', 'apps', 'learn', 'comic', 'book', 'also', 'full']",1.0
1386,['sxsw'],"['social', 'technology', 'amazing', 'google', 'ha', 'set', 'person', 'finder', 'english', 'japanese']",1.0
1387,['sxsw'],"['agree', 'apple', 'stole', 'little', 'part', 'show', 'wa', 'wa', 'exciting', 'new', 'biz', 'concept']",1.0
1388,['sxsw'],"['fully', 'expect', 'ipad', 'shamed']",1.0
1389,['sxsw'],"['tomorrow', 'go', 'back', 'apple', 'store', 'sigh']",-1.0
1390,['sxsw'],"['got', 'impression', 'plan', 'stand', 'line', 'ipad', 'march', 'th', 'though']",1.0
1391,"['ipad', '2', 'sxswi', 'sxsw']","['hate', 'typing', 'ipad', 'yeah', 'ken', 'calhoun', 'man', 'real', 'deal', 'bringing', 'laptop', 'sun']",-1.0
1392,"['iphone', 'photosharing', 'sxsw']","['feeling', 'many', 'shiny', 'new', 'ipad']",1.0
1393,['sxsw'],"['heard', 'got', 'first', 'ipad', 'hrs']",1.0
1394,['sxsw'],"['hope', 'years', 'festival', 'crashy', 'years', 'iphone', 'app']",-1.0
1395,['sxsw'],"['know', 'premature', 'tweet', 'id', 'love', 'see', 'pic', 'apple', 'pop', 'store']",1.0
1396,['sxsw'],"['meant', 'itunes', 'work', 'ie', 'run', 'apple', 'software', 'even', 'would', 'run', 'ubuntu', 'desktop', 'dl']",-1.0
1397,['sxsw'],"['outdid', 'time', 'tech', 'iphone', 'broken', 'might', 'worst', 'thing', 'ever', 'happen']",-1.0
1398,['sxsw'],"['crowley', 'really', 'want', 'new', 'ipad', 'time', 'get']",1.0
1399,['sxsw'],"['think', 'might', 'quit', 'resume', 'tonight', 'ipad', 'iphone', 'tethering', 'happened', 'better', 'time']",1.0
1400,"['sxsw', 'sxswi']","['used', 'think', 'started', 'making', 'great', 'apps', 'official', 'app', 'ipad', 'blow', 'version', 'site', 'away']",1.0
1401,"['sxsw', 'apple']","['want', 'ipad', 'case']",1.0
1402,['sxsw'],"['wa', 'line', 'wa', 'around', 'block', 'decided', 'forgo', 'ipad', 'goodness', 'food']",1.0
1403,"['pushio', 'sxsw', 'ipad']","['wish', 'liveblog', 'iphone', 'app', 'plugin', 'ready', 'quite']",1.0
1404,['sxsw'],"['id', 'say', 'yes', 'facebook', 'google', 'implementing', 'brightens', 'future', 'good', 'impact', 'im', 'search']",1.0
1405,"['sxsw', 'im', 'outcast']","['im', 'glad', 'ipad', 'think']",-1.0
1406,['sxsw'],"['im', 'going', 'lets', 'meet', 'cant', 'use', 'yet', 'android', 'phone', 'show', 'work']",-1.0
1407,"['sxsw', 'sxsw', 'mistake']","['im', 'guessing', 'app', 'time']",-1.0
1408,"['sxsw', 'princess']","['dang', 'ive', 'touched', 'ipad', 'want', 'sigh']",1.0
1409,"['sxsw', 'sxswi']","['josh', 'williams', 'said', 'farmville', 'success', 'wa', 'wakeup', 'call', 'game', 'build', 'iphone', 'wa', 'thing', 'going']",1.0
1410,['sxsw'],"['totalitarian', 'thought', 'action', 'people', 'worldwide', 'come', 'austin', 'tx', 'decide', 'spend', 'time', 'line', 'apple', 'store']",-1.0
